time,x,y,z
35:33.5,0.49217,0.84903,-1.24062
35:33.7,0.7209,0.75922,-1.36037
35:33.9,0.6694,0.68737,-0.93765
35:34.1,0.52091,1.09212,-1.62262
35:34.3,0.68497,0.94723,-1.45018
35:34.5,0.75562,0.82867,-0.78077
35:34.7,0.18681,0.87537,-1.76872
35:34.9,0.66342,0.94004,-1.55197
35:35.2,0.71132,0.81071,-1.17954
35:35.3,0.63348,0.91609,-1.09572
35:35.6,0.65503,0.83107,-1.14122
35:35.8,0.56522,0.89453,-1.64058
35:36.0,0.68258,0.87418,-1.24541
35:36.2,0.59156,0.78676,-1.28492
35:36.4,0.80592,0.83466,-1.17116
35:36.6,0.6251,0.85023,-1.28732
35:36.8,0.6718,0.75083,-1.02866
35:37.0,0.61192,0.88495,-1.54119
35:37.2,0.64306,0.81909,-1.62741
35:37.4,0.54845,0.92687,-1.09691
35:37.6,0.6706,0.72209,-1.37354
35:37.8,0.72209,0.673,-0.79514
35:38.0,0.63468,0.9592,-1.17595
35:38.2,0.75682,0.70054,-1.43341
35:38.4,0.74006,0.80712,-1.17116
35:38.6,0.78077,0.87537,-1.25738
35:38.8,0.56282,0.9125,-1.28013
35:39.0,0.74006,0.85023,-1.24062
35:39.2,0.75922,0.79873,-1.19271
35:39.4,0.73167,0.8622,-1.17475
35:39.6,0.73766,0.79275,-1.10889
35:39.8,0.83586,0.85142,-1.25738
35:40.0,0.64905,0.94483,-1.18553
35:40.2,0.61911,0.77239,-0.85741
35:40.4,0.74844,0.87537,-0.85142
35:40.6,0.49696,0.87178,-0.84783
35:40.8,0.6251,0.78796,-1.0574
35:41.0,0.61671,0.87418,-1.08494
35:41.2,0.66701,0.78676,-1.28133
35:41.4,0.58438,0.88256,-1.3424
35:41.6,0.61073,0.88256,-0.99153
35:41.8,0.72449,0.83107,-1.055
35:42.0,0.99034,0.62989,-1.0071
35:42.2,0.75203,0.96758,-1.27055
35:42.4,0.7185,0.94124,-1.249
35:42.6,0.62629,0.80352,-1.34001
35:42.8,0.59875,0.92926,-1.32324
35:43.0,0.59995,0.87058,-1.1508
35:43.2,0.60354,0.91729,-1.33881
35:43.4,0.60713,0.85262,-1.15559
35:43.6,0.71251,0.90771,-1.34121
35:43.8,0.74006,0.90651,-1.10769
35:44.0,1.12086,0.64665,-1.52682
35:44.2,0.83825,0.78676,-1.21068
35:44.4,0.44667,1.07177,-1.25618
35:44.6,0.78796,0.95681,-1.05261
35:44.8,0.65264,0.95321,-1.28133
35:45.0,0.68617,0.90052,-1.28133
35:45.2,0.67539,0.84783,-1.11727
35:45.4,0.58558,0.94483,-1.2981
35:45.6,0.77957,0.80951,-0.96399
35:45.8,0.71132,0.91369,-1.24181
35:46.0,0.59516,0.84903,-1.11727
35:46.2,0.6227,0.87777,-1.26576
35:46.4,0.45864,0.83825,-1.28373
35:46.6,0.63707,0.90651,-1.19511
35:46.8,0.84544,1.01189,-1.17595
35:47.0,0.79873,0.7652,-1.04183
35:47.2,0.73646,0.82867,-1.05261
35:47.4,0.59156,0.85023,-1.03704
35:47.6,0.70054,0.77239,-1.50287
35:47.8,0.90411,0.74724,-0.44188
35:48.0,0.65982,0.94244,-1.4418
35:48.2,0.83466,0.9125,-1.17116
35:48.4,1.13883,0.88495,-0.78436
35:48.6,0.60234,0.84544,-1.53999
35:48.8,0.88495,0.70892,-1.12685
35:49.0,0.70293,0.94723,-1.51365
35:49.2,0.10777,1.07656,-4.45593
35:49.4,0.77598,0.74485,-1.38791
35:49.6,0.65743,0.79155,-1.13883
35:49.8,0.58797,0.82508,-1.17595
35:50.0,0.68377,0.69814,-1.08973
35:50.2,0.5736,0.85621,-1.25738
35:50.4,0.51971,0.85023,-1.02147
35:50.6,0.59995,0.72449,-0.90411
35:50.8,0.52211,0.97836,-1.54239
35:51.0,0.68258,0.75203,-0.90531
35:51.2,0.50295,0.9113,-1.47533
35:51.4,1.02506,0.64905,-0.34129
35:51.6,0.51612,1.04183,-1.37114
35:51.8,0.66461,0.78197,-1.08614
35:52.0,0.69575,0.84903,-1.28253
35:52.2,0.72449,0.80113,-1.04063
35:52.4,0.67419,0.79514,-1.28492
35:52.6,0.60833,0.8634,-1.12565
35:52.8,0.6239,0.77359,-1.15918
35:53.0,0.65264,0.77718,-1.28852
35:53.2,0.67898,0.84663,-1.25379
35:53.4,0.76401,0.93405,-0.80113
35:53.6,0.69455,0.86699,-1.25858
35:53.8,0.60114,0.92328,-1.22744
35:54.0,0.82029,0.79993,-1.13643
35:54.2,0.69814,0.79754,-1.16158
35:54.4,0.69695,0.80951,-1.16517
35:54.6,0.72569,0.88735,-1.53401
35:54.8,0.70054,0.79275,-1.12685
35:55.0,0.58198,0.93765,-1.35797
35:55.2,0.45505,0.95202,-1.15439
35:55.4,0.74844,1.00231,-1.30528
35:55.6,0.52091,0.61312,-1.23343
35:55.8,0.37122,1.01429,-1.60226
35:56.0,0.56282,0.87418,-1.09811
35:56.2,0.58797,0.94124,-1.91481
35:56.4,0.64066,0.9089,-1.31366
35:56.6,8.20174,-0.48139,-3.78173
35:56.8,0.64306,0.71611,-1.83338
35:57.0,0.97597,0.81789,-1.1053
35:57.2,0.94363,0.81789,-1.34839
35:57.4,0.7652,0.8167,-1.10051
35:57.6,0.7664,0.80233,-1.06219
35:57.8,0.93166,0.79873,-0.78436
35:58.0,0.40356,0.99034,-1.40946
35:59.1,0.73646,0.7197,-1.33282
35:59.3,0.22153,1.24421,-1.07536
35:59.5,0.25985,1.11488,-1.84416
35:59.7,0.7197,0.9101,-1.41066
35:59.9,0.60234,0.83226,-1.37354
36:00.1,0.88136,0.91849,-1.42024
36:00.3,0.4287,0.98914,-0.98076
36:00.5,0.45984,0.8155,-1.11009
36:00.7,0.73886,0.79634,-1.33881
36:00.9,0.80113,0.92567,-1.13284
36:01.1,0.44786,0.96758,-0.7688
36:01.3,0.69934,1.05021,-1.25738
36:01.5,0.61552,0.95681,-1.1496
36:01.7,0.26824,0.81071,-1.41306
36:01.9,0.99872,0.63468,-1.16637
36:02.1,0.84903,0.97716,-1.72561
36:02.3,0.29219,0.79754,-1.16637
36:02.5,0.40595,0.93645,-1.07416
36:02.7,0.77119,0.78317,-0.98315
36:03.0,0.65264,0.82149,-1.51963
36:03.2,0.7209,0.83107,-1.24301
36:03.4,0.70413,0.77239,-1.33881
36:03.6,-0.03592,1.25618,-1.38911
36:03.8,0.67659,0.78436,-1.28133
36:04.0,0.60354,0.61552,-1.26936
36:04.2,0.72688,0.72329,-0.78317
36:04.4,0.83226,0.79634,-1.40108
36:04.6,0.73048,0.7209,-1.21547
36:04.8,0.53768,0.92208,-1.16278
36:05.0,0.71132,0.75203,-1.02866
36:05.2,0.74006,0.8155,-1.33761
36:05.4,0.71371,0.79275,-1.37593
36:05.6,0.73886,0.78796,-1.16876
36:05.8,0.7676,0.8622,-1.17236
36:06.0,0.75203,0.82628,-1.17595
36:06.2,0.673,0.77239,-1.16038
36:06.4,0.72688,0.89214,-1.23223
36:06.6,0.70533,0.73287,-1.10769
36:06.8,0.51492,0.86819,-1.22744
36:07.0,0.65743,0.85023,-1.10889
36:07.2,0.68018,0.85861,-1.36995
36:07.4,0.72209,0.861,-1.23463
36:07.6,0.73287,0.75323,-1.1017
36:07.8,0.62989,0.89453,-1.23702
36:08.0,0.72569,0.69216,-1.1532
36:08.2,0.58318,0.92208,-1.39869
36:08.4,0.58677,0.9101,-1.36875
36:08.6,0.66102,0.78796,-1.26936
36:08.8,0.84065,0.8131,-1.1532
36:09.0,0.83346,0.69575,-1.21068
36:09.2,0.54726,0.8646,-1.21068
36:09.4,0.7664,0.80352,-1.31127
36:09.6,0.63228,0.87178,-1.14841
36:09.8,0.73646,0.8646,-1.31127
36:10.0,0.74964,0.75922,-1.27654
36:10.2,0.74724,0.85023,-1.28971
36:10.4,0.89693,0.82388,-1.11009
36:10.6,0.61552,0.88495,-1.34719
36:10.8,0.64905,0.91369,-1.28133
36:11.0,0.72449,0.85262,-1.20349
36:11.2,0.68377,0.83825,-1.18433
36:11.4,0.86819,0.79514,-1.21666
36:11.6,0.72928,0.85142,-1.27055
36:11.8,0.70892,0.7652,-1.22026
36:12.0,0.60354,0.86579,-1.26337
36:12.2,0.69335,0.72928,-1.13404
36:12.4,0.62869,0.84424,-1.20948
36:12.6,0.45625,0.99632,-1.5388
36:12.8,0.56761,0.90531,-1.16757
36:13.0,0.74964,0.82747,-1.22625
36:13.2,0.68138,0.80592,-1.17116
36:13.4,0.69934,0.73646,-1.14122
36:13.6,0.69695,0.79155,-1.32803
36:13.8,0.67659,0.77119,-1.33522
36:14.0,0.65743,0.84903,-1.31247
36:14.2,0.77359,0.77957,-1.13044
36:14.4,0.63228,0.7676,-1.32923
36:14.6,0.65863,0.90052,-1.36635
36:14.8,0.68497,0.79634,-1.15918
36:15.0,0.59037,0.91849,-1.39509
36:15.2,0.74365,0.78077,-1.3903
36:15.4,0.65384,0.80352,-1.30768
36:15.6,0.26584,0.99872,-1.45617
36:15.8,0.61791,0.78436,-1.31486
36:16.0,0.86939,0.71251,-0.97237
36:16.2,0.63587,0.78317,-1.33402
36:16.4,1.42383,0.80233,-1.64657
36:16.6,1.2945,2.12677,-2.692
36:16.8,0.4802,1.11248,-1.42982
36:17.0,0.28859,1.16517,-0.9604
36:17.2,-0.50055,1.6801,-0.56282
36:17.4,-3.64042,-2.29682,0.32692
36:17.6,0.34488,0.54845,-0.48858
36:17.8,-0.00479,1.49808,-1.42862
36:18.0,0.49217,0.94962,-1.74117
36:18.2,0.32452,0.83945,-1.24181
36:18.4,0.38559,0.8131,-1.19631
36:18.6,0.34368,0.91369,-1.18792
36:18.8,0.32332,0.86939,-1.04422
36:19.0,0.32811,0.9101,-1.15439
36:19.2,0.37242,0.80352,-1.01069
36:19.4,0.34727,0.87537,-1.01668
36:19.6,0.31853,0.85741,-1.0538
36:19.8,0.31614,0.96519,-1.08135
36:20.0,0.49097,0.84184,-1.06219
36:20.2,0.28859,0.92328,-1.03704
36:20.4,0.31255,0.87897,-1.09572
36:20.6,0.33171,0.83586,-1.10051
36:20.8,0.29578,0.89813,-1.02746
36:21.0,0.35446,0.84663,-1.05021
36:21.2,0.42152,0.97477,-1.02387
36:21.4,0.31255,0.90771,-1.11727
36:21.6,0.39877,0.80951,-1.07895
36:21.8,0.32811,0.88495,-1.08254
36:22.0,0.38679,0.8131,-1.11727
36:22.2,0.35925,0.9125,-0.96399
36:22.4,0.3808,0.94244,-1.07656
36:54.1,0.36883,0.9604,-1.02985
36:54.3,0.35446,0.87657,-1.04063
36:54.5,0.29219,0.94124,-1.07296
36:54.7,0.3329,0.90292,-1.00471
36:54.9,0.31255,0.90052,-1.19511
36:55.1,0.3844,0.96758,-1.00231
36:55.3,0.37721,0.92567,-1.08614
36:55.5,0.34488,0.82268,-1.09452
36:55.7,0.40715,0.89693,-1.06698
36:55.9,0.35206,0.82987,-1.18313
36:56.1,0.31015,0.82029,-1.0095
36:56.3,0.34248,0.8646,-0.88855
36:56.5,0.3808,0.8622,-1.10769
36:56.7,0.3844,0.88615,-1.13404
36:56.9,0.36045,0.87657,-1.0574
37:13.2,0.37961,0.95321,-1.11847
37:13.4,0.45744,0.90531,-1.04782
37:13.6,0.3353,0.88016,-1.08015
37:13.8,0.27782,0.83825,-1.06578
37:55.8,0.36763,0.88974,-1.16278
37:56.0,0.35087,0.87777,-1.16757
37:56.2,0.26464,0.89932,-1.16757
37:56.4,0.38679,0.89453,-1.01429
37:56.6,0.32692,0.81191,-1.09212
37:56.8,0.44667,0.85741,-1.17116
37:57.0,0.39278,0.93765,-0.99632
38:12.8,0.40356,0.88735,-1.05859
38:13.0,0.32213,0.91609,-1.17116
38:13.2,0.32811,0.82149,-0.97237
38:56.4,0.32692,0.88016,-1.13284
38:56.6,0.44188,0.93405,-1.16637
38:56.8,0.34967,0.91369,-1.07895
38:57.0,0.29099,0.89094,-1.08254
38:57.2,0.39757,0.80951,-1.06099
38:57.4,0.3808,0.84663,-1.02027
39:12.3,0.35925,0.94124,-1.07416
39:12.5,0.29099,0.81909,-1.09811
39:12.7,0.34847,0.9089,-1.04901
39:12.9,0.382,0.86579,-1.08733
39:56.9,0.39398,0.90771,-1.08733
39:57.1,0.44427,0.85142,-1.11967
39:57.3,0.31614,0.8634,-1.16517
39:57.5,0.32811,0.92687,-1.02027
39:57.7,0.32811,0.8143,-1.01189
39:57.9,0.32093,0.95561,-1.11128
40:11.9,0.26584,0.80712,-0.90771
40:12.1,0.45146,0.92208,-1.1041
40:12.3,0.30776,0.84783,-1.03943
40:57.5,0.24069,0.87657,-1.11248
40:57.7,0.42511,0.77957,-1.18433
40:57.9,0.32332,0.89214,-1.17116
40:58.1,0.37601,0.861,-1.13763
40:58.3,0.29338,0.84544,-1.04303
40:58.5,0.188,0.8155,-1.08374
41:05.3,0.2383,0.83586,-1.14122
41:05.5,0.29817,0.84065,-1.04901
41:05.7,0.37003,0.83705,-1.03464
41:05.9,0.36404,0.89573,-1.07775
41:06.1,0.35805,0.88615,-1.04662
41:11.3,0.26225,0.85981,-1.03225
41:11.6,0.34368,0.81909,-1.12805
41:11.7,0.3365,0.97597,-1.11368
41:12.0,0.25267,0.93645,-1.09332
41:57.9,0.34967,0.90651,-1.1508
41:58.1,0.31135,0.8167,-1.06698
41:58.3,0.33171,0.86939,-1.11009
41:58.5,0.37362,0.85621,-1.09691
41:58.7,0.36284,0.85023,-1.05261
42:11.0,0.35925,0.87178,-0.95681
42:11.2,0.39637,0.88855,-1.06219
42:11.4,0.29338,0.84903,-1.1041
42:11.6,0.46223,0.88974,-1.07416
42:58.6,0.37242,0.83107,-1.0538
42:58.8,0.36404,0.92208,-1.11727
42:59.0,0.44547,0.87537,-1.07536
42:59.2,0.40356,0.91609,-1.04063
43:10.4,0.35685,0.90411,-1.25259
43:10.6,0.14968,0.60713,-0.69575
43:10.8,0.29458,0.84783,-1.0083
43:11.0,0.39278,0.81789,-1.00351
43:11.2,0.25387,0.92208,-1.1496
43:26.7,0.33889,0.88615,-1.0095
43:26.9,0.43589,0.89932,-1.14362
43:27.1,0.38799,0.89214,-1.02267
43:27.3,0.39398,0.89693,-1.0083
43:27.5,0.31015,0.79754,-1.22505
43:27.7,0.46822,0.91489,-1.07177
43:27.9,0.40475,0.87298,-1.1017
43:28.1,0.34847,0.83107,-1.12086
43:28.3,0.46463,0.92926,-0.9592
43:28.5,0.36524,0.88735,-1.04303
43:28.7,0.36763,0.87777,-1.00471
43:28.9,0.44786,0.9101,-1.07895
43:29.1,0.28859,0.80831,-1.00111
43:29.3,0.34129,0.87058,-0.93884
43:29.5,0.36524,0.89693,-0.97597
43:29.7,0.38679,0.90531,-1.02626
43:29.9,0.38559,0.91489,-1.14601
43:30.1,0.27542,0.92687,-1.08733
43:30.3,0.31494,0.92687,-1.08973
43:30.5,0.34009,0.91849,-1.00231
43:30.7,0.35805,0.84184,-1.04542
43:30.9,0.36284,0.9101,-0.99153
43:31.1,0.39996,0.87298,-1.09452
43:31.3,0.34368,0.92208,-0.92447
43:31.5,0.34488,0.89573,-0.99632
43:31.7,0.3353,0.89214,-0.98435
43:31.9,0.382,0.82867,-0.99273
43:32.1,0.39877,0.87058,-1.19631
43:32.3,0.47541,0.90052,-1.03345
43:32.5,0.36284,0.87178,-1.14481
43:32.7,0.3329,0.87418,-1.06937
43:32.9,0.31973,0.86939,-1.02147
43:33.1,0.22752,0.9125,-1.15679
43:33.3,0.42391,0.87418,-1.08614
43:33.5,0.41314,0.85142,-1.14601
43:33.7,0.39757,0.89453,-1.055
43:33.9,0.31614,0.92687,-1.04422
43:34.1,0.46343,0.8622,-1.01309
43:34.3,0.36643,0.85382,-1.06338
43:34.5,0.44307,0.87657,-1.07177
43:59.2,0.44307,0.85382,-1.11488
43:59.4,0.39517,0.89334,-1.11727
43:59.6,0.38919,0.87777,-1.04063
43:59.8,0.39996,0.88495,-1.11967
44:00.0,0.11017,0.50295,-1.37953
44:00.2,0.29458,1.01069,-1.12925
44:10.1,0.41793,0.88136,-1.10051
44:10.3,0.38679,0.83107,-1.12565
44:10.5,0.35206,0.85382,-1.15559
44:59.7,0.43709,0.90651,-0.96758
44:59.9,0.29219,0.93046,-1.22026
45:00.1,0.39996,0.86579,-1.13643
45:00.3,0.37003,0.97118,-1.06099
45:00.5,0.36284,0.79394,-1.10051
45:00.7,0.43948,0.87537,-1.11607
45:00.9,0.40835,0.89453,-1.14242
45:08.5,0.39398,0.85741,-0.96878
45:08.7,0.4778,0.90411,-0.94124
45:08.9,0.2383,0.80831,-1.15799
45:09.1,0.4299,0.9101,-1.19391
46:00.1,0.41673,0.84065,-0.99513
46:00.3,0.30536,0.85142,-1.00111
46:00.5,0.32213,0.84663,-1.0083
46:00.7,0.41793,0.94483,-1.01788
46:00.9,0.40715,0.92208,-1.08973
46:09.1,0.44786,0.861,-1.13404
46:09.3,0.34248,0.85502,-0.97716
46:09.5,0.41433,0.84903,-1.11607
46:09.7,0.33769,0.88256,-1.01668
46:12.9,0.36524,0.92328,-1.09452
46:13.1,0.32931,0.84304,-1.01429
46:13.3,0.37721,0.83226,-1.05979
46:13.5,0.37242,0.86699,-1.11128
47:00.7,0.22273,0.88376,-1.03105
47:00.9,0.32332,0.85981,-1.02866
47:01.1,0.31255,0.89334,-1.17715
47:01.3,0.30776,0.80951,-1.10649
47:01.5,0.36524,0.9101,-1.04662
47:08.6,0.29578,0.90771,-1.06937
47:08.8,0.36284,0.91609,-1.08374
47:09.0,0.39637,0.89214,-1.09332
47:09.2,0.33889,0.81909,-1.07177
48:01.2,0.32452,0.87777,-1.06937
48:01.4,0.39158,0.861,-1.11128
48:01.6,0.40475,0.85382,-1.13643
48:01.8,0.44786,0.84424,-1.15918
48:02.0,0.44667,0.90771,-1.13404
48:08.2,0.4802,0.84663,-1.08733
48:08.4,0.34608,0.86579,-1.02027
48:08.6,0.32093,0.93645,-1.14362
48:08.8,0.24069,0.83825,-1.12206
48:27.7,0.34847,0.84304,-1.07536
48:27.9,0.39038,0.93765,-1.03105
48:28.1,0.39398,0.8646,-0.97956
48:28.3,0.35326,0.80113,-1.15439
48:28.5,0.4323,0.9113,-1.14362
49:01.8,0.35087,0.82747,-1.10649
49:02.0,0.27901,0.90411,-1.0095
49:02.2,0.31255,0.90411,-1.12805
49:02.4,0.42631,0.86699,-1.08374
49:07.6,0.37003,0.92328,-1.02506
49:07.8,0.36404,0.92208,-1.05021
49:08.0,0.37721,0.94603,-1.08254
49:08.2,0.43709,0.95202,-1.04542
50:02.2,0.26345,0.85502,-1.05021
50:02.4,0.4299,0.84663,-0.96878
50:02.6,0.36763,0.84184,-1.08733
50:02.8,0.42152,0.93286,-1.19511
50:03.0,0.43828,0.90292,-1.18313
50:07.3,0.3329,0.85382,-1.0095
50:07.5,0.35566,0.88855,-1.02866
50:07.7,0.35685,0.92687,-1.14002
50:07.9,0.37721,0.88735,-1.05261
50:43.8,0.31015,0.82388,-1.11368
50:44.0,0.34488,0.97357,-0.91968
50:44.2,0.26225,0.99034,-1.01429
50:44.4,0.31614,0.85741,-1.1532
50:44.6,0.42511,0.88016,-1.12565
50:44.8,0.32093,0.87657,-1.1029
50:45.0,0.38799,0.88495,-1.04303
50:45.2,0.42391,0.88855,-1.08614
50:45.4,0.32692,0.75802,-1.05979
50:45.6,0.37122,0.93286,-1.14481
50:45.8,0.37721,0.83466,-1.12805
50:46.0,0.32452,0.83226,-1.13763
50:46.2,0.3341,0.85861,-1.14122
50:46.4,0.32931,0.89094,-1.12565
50:46.6,0.30776,0.84544,-1.02506
50:46.8,0.31853,0.89453,-0.95321
50:47.0,0.3329,0.83226,-1.06937
50:47.2,0.39278,0.89573,-1.07536
50:47.4,0.32572,0.86819,-1.14362
50:47.6,0.40954,0.83107,-1.01548
50:47.8,0.188,0.91369,-1.02746
50:48.0,0.32213,0.89334,-0.93645
50:48.2,0.3808,0.85861,-0.99273
50:48.4,0.39757,0.89334,-1.20469
50:48.6,0.36404,0.85861,-1.07177
50:48.8,0.30656,0.85262,-1.07296
50:49.0,0.32931,0.84065,-1.00111
50:49.2,0.285,0.84663,-1.04063
50:49.4,0.41314,0.89334,-0.98315
50:49.6,0.3365,0.88855,-1.17954
50:49.8,0.39757,0.90052,-0.99393
50:50.0,0.34368,0.88495,-0.98435
50:50.2,0.35566,0.83945,-0.8622
50:50.4,0.34368,0.79275,-1.00231
50:50.6,0.30416,0.87657,-1.16757
50:50.8,0.4323,0.8143,-1.11009
50:51.0,0.43948,0.96519,-1.06937
51:02.9,0.38799,0.88376,-1.10769
51:03.1,0.39398,0.85502,-1.11488
51:03.3,0.32931,0.90411,-1.07536
51:03.5,0.35326,0.89453,-1.05021
51:06.9,0.33051,0.95082,-1.00351
51:07.1,0.34368,0.87897,-1.1496
51:07.3,0.42152,0.861,-1.04063
51:07.5,0.32692,0.8646,-1.09572
51:18.7,0.32572,0.8622,-1.07775
51:18.9,0.28021,0.85741,-1.13404
51:19.1,0.33051,0.84424,-1.03584
51:19.3,0.4299,0.85142,-1.12326
52:06.3,0.3808,0.92328,-1.0574
52:06.5,0.3341,0.83107,-1.14481
52:06.7,0.30177,0.89932,-1.11967
52:06.9,0.42751,0.8646,-1.13404
52:07.1,0.29937,0.89094,-1.07177
52:07.3,0.36643,0.82268,-1.03943
52:13.4,0.23231,0.97118,-1.03464
52:13.6,0.3353,0.89813,-1.10889
52:13.8,0.42631,0.91609,-1.12206
52:14.0,0.45744,0.9101,-1.03704
52:14.2,0.32931,0.83586,-1.01788
52:14.4,0.41673,0.91489,-1.0574
52:14.6,0.32572,0.85981,-1.02866
52:14.8,0.35805,0.86819,-0.9604
52:15.0,0.31973,0.87777,-1.04662
52:15.2,0.35685,0.82268,-1.04782
52:15.4,0.29338,0.95321,-1.10769
52:15.6,0.38679,0.85142,-1.15799
52:15.8,0.32572,0.83466,-1.16757
52:16.0,0.37003,0.84544,-1.06099
52:16.2,0.32931,0.85861,-1.12206
52:16.4,0.39637,0.90052,-1.15439
52:16.6,0.44307,0.88376,-1.08494
52:16.8,0.43589,0.90411,-1.03464
52:17.0,0.34488,0.89094,-1.09691
52:17.2,0.36404,0.89334,-1.03464
52:17.4,0.37122,0.84783,-1.0071
52:17.6,0.4299,0.88016,-1.08973
52:17.8,0.43709,0.92926,-1.07177
52:18.0,0.35087,0.88855,-1.09572
52:18.2,0.39757,0.84424,-1.11847
52:18.4,0.30656,0.87178,-1.16876
52:18.6,0.36045,0.85023,-1.14002
52:18.8,0.40116,0.85741,-1.14721
,,,
52:19.0,0.30416,0.82508,-1.11488
52:19.2,0.30536,0.9113,-1.08614
52:19.4,0.32093,0.84544,-1.14242
52:19.6,0.40116,0.97118,-1.08614
52:19.8,0.31853,0.91609,-0.95202
52:20.0,0.2838,0.83945,-0.97237
52:49.5,0.3365,0.8167,-1.09332
52:49.7,0.29937,0.86699,-1.03943
52:49.9,0.3341,0.90531,-0.98315
52:50.1,0.40236,0.78676,-1.1041
52:50.3,0.31015,0.87537,-1.1987
52:50.5,0.36883,0.90531,-1.13883
52:50.7,0.39877,0.87058,-1.00111
52:50.9,0.39996,0.88016,-1.06458
52:51.1,0.41074,0.93286,-1.05261
52:51.3,0.35685,0.8634,-1.04782
52:51.5,0.39038,0.87058,-1.06458
52:51.7,0.33171,0.861,-0.93046
52:51.9,0.35805,0.88855,-1.00471
52:52.1,0.30296,0.80472,-1.11009
52:52.3,0.30296,0.8634,-1.14362
52:52.5,0.41912,0.88016,-1.07416
52:52.7,0.32572,0.86939,-1.16637
52:52.9,0.45744,0.85142,-1.02985
52:53.1,0.41194,0.8646,-1.12446
52:53.3,0.44906,0.96279,-1.06937
52:53.5,0.36524,0.82987,-1.08135
52:58.9,0.34129,0.83705,-1.06219
52:59.1,0.3365,0.84663,-0.98315
52:59.3,0.41912,0.87537,-1.14601
52:59.5,0.31374,0.90771,-1.00111
52:59.7,0.30776,0.91729,-1.04542
52:59.9,0.34967,0.91489,-1.03943
53:00.1,0.39996,0.89334,-1.05859
53:00.3,0.24668,0.861,-1.1041
53:00.5,0.30656,0.88016,-1.10051
53:00.7,0.2838,0.93046,-1.1053
53:00.9,0.36524,0.97357,-0.92926
53:01.1,0.31614,0.85861,-0.97357
53:01.3,0.33769,0.90411,-1.07416
53:01.6,0.40715,0.9125,-1.05021
53:01.8,0.382,0.90651,-1.1017
53:02.0,0.37482,0.88974,-1.07895
53:02.2,0.3341,0.90052,-1.00471
53:02.4,0.36883,0.87777,-1.02746
53:02.6,0.29817,0.8646,-1.12326
53:02.8,0.35087,0.80831,-1.01189
53:03.0,0.39996,0.91489,-1.06219
53:03.2,0.36763,0.97237,-1.06698
53:03.4,0.2371,0.88136,-1.09931
53:03.6,0.36164,0.88016,-1.05141
53:03.8,0.37601,0.9101,-1.07057
53:04.0,0.39996,0.90292,-1.01788
53:04.2,0.41433,0.87418,-0.96878
53:04.4,0.29458,0.91849,-0.97597
53:04.6,0.37721,0.88376,-1.11967
53:04.8,0.41074,0.83346,-1.07296
53:05.0,0.40715,0.87298,-0.94124
53:05.2,0.32332,0.87897,-1.14002
53:05.4,0.35326,0.80831,-0.98076
53:05.6,0.37961,0.85981,-1.16517
53:05.8,0.34009,0.89932,-0.99632
53:06.0,0.40116,0.94363,-1.15439
53:06.2,0.45026,0.89573,-0.98794
53:06.4,0.33889,0.84903,-1.08494
53:06.6,0.3844,0.85262,-1.11128
53:06.8,0.32213,0.83107,-1.08374
53:07.0,0.44068,0.90052,-1.12446
53:07.2,0.34847,0.87178,-1.08853
53:07.4,0.42032,0.85142,-1.08254
53:07.6,0.40236,0.89573,-1.12206
53:07.8,0.35446,0.90052,-0.99872
53:08.0,0.3832,0.90651,-1.09691
53:08.2,0.37242,0.88615,-1.11368
53:08.4,0.36524,0.88615,-1.00351
53:08.6,0.39877,0.9125,-1.0083
53:08.8,0.46942,0.93765,-0.93525
53:09.0,0.28859,0.95681,-1.1496
53:09.2,0.37721,0.91609,-0.99752
53:09.4,0.35805,0.82388,-1.08733
53:09.6,0.46702,0.91729,-1.11607
53:09.8,0.39278,0.9125,-1.07296
53:10.0,0.382,0.85502,-0.99752
53:10.2,0.44427,0.87537,-0.97956
53:10.4,0.36763,0.84184,-1.12685
53:10.6,0.382,0.87418,-0.98674
53:10.8,0.39398,0.85861,-1.11607
53:11.0,0.40835,0.89453,-1.05979
53:11.2,0.32811,0.89693,-1.03704
53:11.4,0.37362,0.94842,-1.15439
53:11.6,0.29099,0.94483,-1.03225
53:11.8,0.3808,0.77239,-1.12326
53:12.0,0.28979,0.82508,-1.11368
53:12.2,0.32093,0.93405,-1.1532
53:12.4,0.39637,0.91609,-1.06458
53:12.6,0.4323,0.85502,-1.09572
53:12.8,0.37122,0.91849,-0.98315
53:13.0,0.35805,0.89334,-0.98076
53:13.2,0.38559,0.86939,-1.04901
53:13.4,0.35805,0.82867,-1.21307
53:13.6,0.37961,0.80472,-1.09332
53:13.8,0.34488,0.91369,-1.18194
53:14.0,0.32332,0.83466,-1.1496
53:14.2,0.31853,0.93525,-1.06099
53:14.4,0.285,0.92447,-1.07177
53:18.8,0.40236,0.86579,-1.13883
53:19.0,0.37721,0.79993,-1.14002
53:19.2,0.2874,0.85023,-0.91369
53:19.4,0.28261,0.90172,-1.02267
53:19.6,0.37242,0.88136,-1.05979
53:19.8,0.4287,0.89334,-1.16517
53:20.0,0.25267,0.85382,-1.13164
53:34.5,0.36524,0.90172,-0.99273
53:34.7,0.33171,0.90052,-1.21666
53:34.9,0.31374,0.89573,-1.09811
53:35.1,0.37601,0.85382,-1.04183
53:35.3,0.36164,0.82747,-1.0095
53:35.5,0.43469,0.92926,-1.12685
53:35.7,0.36643,0.85861,-1.0562
